"State Abbreviation","State Name","Reporting Period","State Expanded Medicaid","Preliminary or Updated","Final Report","New Applications Submitted to Medicaid and CHIP Agencies","New Applications Submitted to Medicaid and CHIP Agencies - footnotes","Applications for Financial Assistance Submitted to the State Based Marketplace","Applications for Financial Assistance Submitted to the State Based Marketplace - footnotes","Total Applications for Financial Assistance Submitted at State Level","Total Applications for Financial Assistance Submitted at State Level - footnotes","Individuals Determined Eligible for Medicaid at Application","Individuals Determined Eligible for Medicaid at Application - footnotes","Individuals Determined Eligible for CHIP at Application","Individuals Determined Eligible for CHIP at Application - footnotes","Total Medicaid and CHIP Determinations","Total Medicaid and CHIP Determinations - footnotes","Medicaid and CHIP Child Enrollment","Medicaid and CHIP Child Enrollment - footnotes","Total Medicaid and CHIP Enrollment","Total Medicaid and CHIP Enrollment - footnotes","Total Medicaid Enrollment","Total Medicaid Enrollment - footnotes","Total CHIP Enrollment","Total CHIP Enrollment - footnotes","Total Adult Medicaid Enrollment","Total Adult Medicaid Enrollment - footnotes","Total Medicaid and CHIP Determinations Processed in Less than 24 Hours","Total Medicaid and CHIP Determinations Processed in Less than 24 Hours - footnotes","Total Medicaid and CHIP Determinations Processed Between 24 Hours and 7 Days","Total Medicaid and CHIP Determinations Processed Between 24 Hours and 7 Days - footnotes","Total Medicaid and CHIP Determinations Processed Between 8 Days and 30 Days","Total Medicaid and CHIP Determinations Processed Between 8 Days and 30 Days - footnotes","Total Medicaid and CHIP Determinations Processed between 31 days and 45 days","Total Medicaid and CHIP Determinations Processed between 31 days and 45 days - footnotes","Total Medicaid and CHIP Determinations Processed in More than 45 Days","Total Medicaid and CHIP Determinations Processed in More than 45 Days - footnotes","Total Call Center Volume (Number of Calls)","Total Call Center Volume (Number of Calls) - footnotes","Average Call Center Wait Time (Minutes)","Average Call Center Wait Time (Minutes) - footnotes","Average Call Center Abandonment Rate","Average Call Center Abandonment Rate - footnotes"
FL,Florida,201909,N,U,Y,256111,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,256111,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",152304,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",18044,,170348,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2440529,,3648067,,3408446,,239621,,,,,,,,,,,,,,,,,,,
FL,Florida,201910,N,P,N,271644,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,271644,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",173442,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",20997,,194439,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2435574,,3640328,,3400609,,239719,,,,,,,,,,,,,,,,,,,
FL,Florida,201910,N,U,Y,271644,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,271644,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",173442,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",20997,,194439,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2435574,,3640328,,3400609,,239719,,,,,,,,,,,,,,,,,,,
FL,Florida,201911,N,P,N,252287,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,252287,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",148939,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",19861,,168800,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2423583,,3621088,,3380922,,240166,,,,,,,,,,,,,,,,,,,
FL,Florida,201911,N,U,Y,252287,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,252287,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",148939,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",19861,,168800,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2423583,,3621088,,3380922,,240166,,,,,,,,,,,,,,,,,,,
FL,Florida,201912,N,P,N,241234,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,241234,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",145627,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",22977,,168604,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2418906,,3613005,,3374862,,238143,,,,,,,,,,,,,,,,,,,
FL,Florida,201912,N,U,Y,241234,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,241234,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",145627,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",22977,,168604,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2418906,,3613005,,3374862,,238143,,,,,,,,,,,,,,,,,,,
FL,Florida,202001,N,P,N,319373,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,319373,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",176679,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",23653,,200332,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2412646,,3601113,,3364100,,237013,,,,,,,,,,,,,,,,,,,
FL,Florida,202001,N,U,Y,319373,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,319373,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",176679,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",23653,,200332,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2412646,,3601113,,3364100,,237013,,,,,,,,,,,,,,,,,,,
FL,Florida,202002,N,P,N,257496,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,257496,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",176622,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",20964,,197586,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2410942,,3600457,,3359727,,240730,,,,92924,"Incorrectly reporting processing time at application level, as opposed to the individual level",81873,"Incorrectly reporting processing time at application level, as opposed to the individual level",99080,"Incorrectly reporting processing time at application level, as opposed to the individual level",14245,"Incorrectly reporting processing time at application level, as opposed to the individual level",6274,"Incorrectly reporting processing time at application level, as opposed to the individual level",,,,,,
FL,Florida,202002,N,U,Y,257496,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,257496,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",176622,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",20964,,197586,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2410942,,3600457,,3359727,,240730,,,,92924,"Incorrectly reporting processing time at application level, as opposed to the individual level",81873,"Incorrectly reporting processing time at application level, as opposed to the individual level",99080,"Incorrectly reporting processing time at application level, as opposed to the individual level",14245,"Incorrectly reporting processing time at application level, as opposed to the individual level",6274,"Incorrectly reporting processing time at application level, as opposed to the individual level",,,,,,
FL,Florida,202003,N,P,N,389954,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,389954,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",162714,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",21517,,184231,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2411354,,3605857,,3361994,,243863,,,,91439,"Incorrectly reporting processing time at application level, as opposed to the individual level",84843,"Incorrectly reporting processing time at application level, as opposed to the individual level",77907,"Incorrectly reporting processing time at application level, as opposed to the individual level",14122,"Incorrectly reporting processing time at application level, as opposed to the individual level",9807,"Incorrectly reporting processing time at application level, as opposed to the individual level",,,,,,
FL,Florida,202003,N,U,Y,389954,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,389954,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",162714,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",21517,,184231,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2411354,,3605857,,3361994,,243863,,,,91439,"Incorrectly reporting processing time at application level, as opposed to the individual level",84843,"Incorrectly reporting processing time at application level, as opposed to the individual level",77907,"Incorrectly reporting processing time at application level, as opposed to the individual level",14122,"Incorrectly reporting processing time at application level, as opposed to the individual level",9807,"Incorrectly reporting processing time at application level, as opposed to the individual level",,,,,,
FL,Florida,202004,N,P,N,733651,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,733651,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",245757,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",17202,,262959,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2454210,,3694863,,3448494,,246369,,,,84072,"Incorrectly reporting processing time at application level, as opposed to the individual level",102719,"Incorrectly reporting processing time at application level, as opposed to the individual level",155529,"Incorrectly reporting processing time at application level, as opposed to the individual level",10940,"Incorrectly reporting processing time at application level, as opposed to the individual level",9860,"Incorrectly reporting processing time at application level, as opposed to the individual level",,,,,,
FL,Florida,202004,N,U,Y,733651,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,733651,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",245757,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",17202,,262959,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2454210,,3694863,,3448494,,246369,,,,84072,"Incorrectly reporting processing time at application level, as opposed to the individual level",102719,"Incorrectly reporting processing time at application level, as opposed to the individual level",155529,"Incorrectly reporting processing time at application level, as opposed to the individual level",10940,"Incorrectly reporting processing time at application level, as opposed to the individual level",9860,"Incorrectly reporting processing time at application level, as opposed to the individual level",,,,,,
FL,Florida,202005,N,P,N,319429,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,319429,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",237020,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",11487,,248507,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2519996,,3823393,,3588226,,235167,,,,,,,,,,,,,,,,,,,
FL,Florida,202005,N,U,Y,319429,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,319429,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",237020,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",11487,,248507,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2519996,,3823393,,3588226,,235167,,,,,,,,,,,,,,,,,,,
FL,Florida,202006,N,P,N,253509,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs Submitted to Medicaid and CHIP Agencies",0,,253509,"Includes Accounts Transferred from FFM; Does Not Include All Applications for Limited-Benefit Programs",159343,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",9595,,168938,"Does Not Include All Determinations for Limited-Benefit Programs Made At Application",2554779,,3892552,,3673324,,219228,,,,,,,,,,,,,,,,,,,
